timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-11-15T12:32:45,codecarbon,33e2b6f3-016c-49f4-9541-f2b2bc31ba0f,188.1712830066681,2.9883217800430125e-05,1.5880859886240548e-07,47.5,109.51365105871312,11.715703010559082,0.0024824975180957,0.0094761061919914,0.0006120606978081,0.0125706644078953,Canada,CAN,quebec,,,Linux-6.2.0-36-generic-x86_64-with-glibc2.17,3.8.18,2.3.1,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 4090,-73.6141,45.4724,31.24187469482422,machine,N,1.0
2023-11-15T12:35:34,codecarbon,33e2b6f3-016c-49f4-9541-f2b2bc31ba0f,356.8273320198059,5.779567279505823e-05,1.6197098038400895e-07,47.5,191.41438759625424,11.715703010559082,0.004707809873753124,0.018443577254851462,0.001160921264260162,0.024312308392864752,Canada,CAN,quebec,,,Linux-6.2.0-36-generic-x86_64-with-glibc2.17,3.8.18,2.3.1,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 4090,-73.6141,45.4724,31.24187469482422,machine,N,1.0
